year,season,source_index,pid,area_km2,slope_class,slope_label,is_hillside,footprint_area_km2,footprint_elev_min_m,footprint_elev_max_m,T1_C,T1_pixels,T1_valid_weight,T1_expected_weight,T1_valid_fraction,T0_C,T0_pixels,dT_C,elev_band
2020,summer,5174,5175,0.0081,0,0-5,False,0.048599999999996,2272.145751953125,2286.619140625,28.911514026287065,6,3.3876020315445405,3.3876020315445405,1.0,28.906808809473283,96353,0.0047052168137788,2000-2500
2020,summer,6743,6744,0.0036,0,0-5,False,0.0215999999999998,2551.9306640625,2560.32177734375,28.13001491897145,4,2.099132294870334,2.099132294870334,1.0,28.152849188659864,90737,-0.0228342696884098,2500-3000
2020,summer,12093,12094,0.0054,2,10-15,True,0.0324000000000038,140.97686767578125,183.50335693359372,30.67000007629395,4,1.4057196910405692,1.4057196910405692,1.0,30.685327397496955,35965,-0.0153273212030065,0-500
2020,summer,8710,8711,0.0027,2,10-15,True,0.0162000000000002,649.738525390625,679.4725341796875,26.835699081420906,1,0.0789690158736607,0.0789690158736607,1.0,26.85602211226297,46776,-0.0203230308420678,500-1000
2020,summer,6621,6622,0.0018,2,10-15,True,0.0107999999999853,1338.8160400390625,1362.4912109375,24.850000381469727,1,0.3531109310453009,0.3531109310453009,1.0,24.813278091200367,55981,0.0367222902693598,1000-1500
2020,summer,11807,11808,0.0009,2,10-15,True,0.0053999999999998,1692.5321044921875,1709.41748046875,25.729999542236328,1,0.0599512380788719,0.0599512380788719,1.0,26.079279838283224,47311,-0.3492802960468957,1500-2000
2020,summer,5717,5718,0.0009,2,10-15,True,0.0053999999999999,2161.183837890625,2180.034423828125,27.937597274780277,1,0.2257392842436134,0.2257392842436134,1.0,27.784124400700968,115359,0.1534728740793056,2000-2500
2020,summer,4446,4447,0.0036,2,10-15,True,0.0216000000000004,2532.73876953125,2554.19482421875,28.704200952028607,2,0.8500617534349029,0.8500617534349029,1.0,28.16821723834575,215624,0.5359837136828567,2500-3000
2020,summer,9053,9054,0.0009,3,15-20,True,0.0053999999999998,489.9677429199219,509.4777221679688,27.24310302734375,1,0.0599512380790521,0.0599512380790521,1.0,27.200991633878843,27095,0.0421113934649071,0-500
2020,summer,7158,7159,0.0027,3,15-20,True,0.0161999999999836,953.9721069335938,995.1923217773438,25.313549041748047,1,0.1902899296824619,0.1902899296824619,1.0,25.599070673550298,81077,-0.2855216318022506,500-1000
2020,summer,7332,7333,0.0018,3,15-20,True,0.0107999999999854,1109.1732177734375,1132.1014404296875,25.705297470092773,1,0.0782559990147895,0.0782559990147895,1.0,25.897321274490057,51191,-0.1920238043972837,1000-1500
2020,summer,4443,4444,0.0009,3,15-20,True,0.005399999999999,1822.8572998046875,1857.8372802734373,26.39148330688477,1,0.5247830737172997,0.5247830737172997,1.0,26.51008151812842,144742,-0.1185982112436541,1500-2000
2020,summer,7678,7679,0.0027,3,15-20,True,0.0161999999999841,2425.52197265625,2469.27783203125,28.37704086303711,1,0.2154010199414241,0.2154010199414241,1.0,28.30899657774589,415797,0.0680442852912186,2000-2500
